377700147,2016-09-10,212257394,3777,47.16
101300141,2016-09-10,213622911,1013,77.22
101300142,2016-09-10,216113644,1013,82.08
276900144,2016-09-10,216113644,2769,34.87
377700148,2016-09-10,256298595,3777,76.07
377700149,2016-09-10,330885271,3777,28.66
276900145,2016-09-10,378591838,2769,14.17
377700150,2016-09-10,430229878,3777,16.62
109400184,2016-09-10,443543140,1094,48.37
136100137,2016-09-10,443543140,1361,94.34
109400185,2016-09-10,447761341,1094,94.77
377700151,2016-09-10,461717733,3777,70.96
276900146,2016-09-10,492621787,2769,10.56
276900147,2016-09-10,492621787,2769,63.59
377700152,2016-09-10,492621787,3777,5.74
276900148,2016-09-10,505679300,2769,35.42
136100138,2016-09-10,578148567,1361,16.26
377700153,2016-09-10,613168328,3777,36.92
136100139,2016-09-10,619738273,1361,94.84
377700154,2016-09-10,635491325,3777,38.36
276900149,2016-09-10,648088570,2769,36.27
109400186,2016-09-10,721728168,1094,20.8
136100140,2016-09-10,721728168,1361,54.73
377700155,2016-09-10,776905552,3777,49.06
276900150,2016-09-10,813944979,2769,73.28
101300143,2016-09-10,817355585,1013,27.76
109400187,2016-09-10,830150428,1094,91.75
136100141,2016-09-10,876114994,1361,59.84
136100142,2016-09-10,885358189,1361,16.9
377700156,2016-09-11,031289643,3777,90.96
377700157,2016-09-11,101575856,3777,2.59
101300144,2016-09-11,107591739,1013,86.55
276900151,2016-09-11,107591739,2769,21.68
136100143,2016-09-11,108961755,1361,20.17
109400188,2016-09-11,110133488,1094,18.5
109400189,2016-09-11,119257029,1094,58.72
276900152,2016-09-11,213622911,2769,85.04
101300145,2016-09-11,343681644,1013,71.01
109400190,2016-09-11,343681644,1094,14.24
109400191,2016-09-11,376248582,1094,78.56
101300146,2016-09-11,430229878,1013,3.62
109400192,2016-09-11,447562366,1094,27.77
276900153,2016-09-11,447562366,2769,76.67
276900154,2016-09-11,447761341,2769,44.4
276900155,2016-09-11,447761341,2769,50.87
377700158,2016-09-11,448370910,3777,0.79
377700159,2016-09-11,449340127,3777,43.09
101300147,2016-09-11,475684549,1013,16.66
109400193,2016-09-11,491848431,1094,29.48
377700160,2016-09-11,491848431,3777,26.11
109400194,2016-09-11,505679300,1094,69.17
101300148,2016-09-11,547995183,1013,28.48
109400195,2016-09-11,561534562,1094,46.7
276900156,2016-09-11,561534562,2769,2.76
136100144,2016-09-11,648088570,1361,28.03
101300149,2016-09-11,684562268,1013,25.49
276900157,2016-09-11,721728168,2769,39.55
377700161,2016-09-11,776905552,3777,66.1
136100145,2016-09-11,876114994,1361,29.58
109400196,2016-09-11,885358189,1094,98.39
377700162,2016-09-11,885358189,3777,70.85
101300150,2016-09-12,017707993,1013,33.36
109400197,2016-09-12,031269436,1094,29.61
136100146,2016-09-12,031269436,1361,80.28
101300151,2016-09-12,060794278,1013,74.33
276900158,2016-09-12,110133488,2769,29.43
377700163,2016-09-12,119257029,3777,84.64
276900159,2016-09-12,185618838,2769,44.25
101300152,2016-09-12,193973451,1013,58.77
109400198,2016-09-12,193973451,1094,82.53
109400199,2016-09-12,212257394,1094,64.47
377700164,2016-09-12,265886734,3777,85.23
136100147,2016-09-12,276806076,1361,11.41
377700165,2016-09-12,299095250,3777,86.92
109400200,2016-09-12,330885271,1094,33.89
136100148,2016-09-12,330885271,1361,63.23
377700166,2016-09-12,330885271,3777,10.47
101300153,2016-09-12,378591838,1013,19.73
109400201,2016-09-12,447761341,1094,71.32
136100149,2016-09-12,505589588,1361,20.49
109400202,2016-09-12,505679300,1094,93.05
276900160,2016-09-12,505679300,2769,41.81
136100150,2016-09-12,515428953,1361,71.53
101300154,2016-09-12,578148567,1013,34.7
377700167,2016-09-12,578148567,3777,91.78
109400203,2016-09-12,642358315,1094,32.89
377700168,2016-09-12,642358315,3777,41.93
101300155,2016-09-12,684562268,1013,78.57
109400204,2016-09-12,684562268,1094,71.22
136100151,2016-09-12,687959335,1361,90.23
276900161,2016-09-12,721728168,2769,86.53
101300156,2016-09-12,729876458,1013,0.55
101300157,2016-09-12,752708151,1013,86.22
109400205,2016-09-12,776905552,1094,93.15
101300158,2016-09-12,796329812,1013,91.25
136100152,2016-09-13,017707993,1361,85.29
377700169,2016-09-13,017707993,3777,21.2
377700170,2016-09-13,051285649,3777,69.52
136100153,2016-09-13,097912811,1361,3.35
377700171,2016-09-13,097912811,3777,30.74
101300159,2016-09-13,101575856,1013,97.58
109400206,2016-09-13,107591739,1094,10.2
136100154,2016-09-13,119257029,1361,75.58
136100155,2016-09-13,119257029,1361,9.23
377700172,2016-09-13,119257029,3777,16.85
136100156,2016-09-13,128282194,1361,10.22
109400207,2016-09-13,144213961,1094,8.47
377700173,2016-09-13,185618838,3777,6.42
377700174,2016-09-13,212257394,3777,89.73
136100157,2016-09-13,216113644,1361,70.23
136100158,2016-09-13,218549862,1361,86.15
377700175,2016-09-13,276806076,3777,1.75
109400208,2016-09-13,299095250,1094,40.29
276900162,2016-09-13,310933237,2769,47.31
136100159,2016-09-13,360513913,1361,91.95
276900163,2016-09-13,378591838,2769,60.79
377700176,2016-09-13,378591838,3777,20.81
276900164,2016-09-13,447562366,2769,49.85
109400209,2016-09-13,449340127,1094,23.06
136100160,2016-09-13,473174932,1361,20.84
101300160,2016-09-13,492621787,1013,45.67
109400210,2016-09-13,492621787,1094,89.67
109400211,2016-09-13,505679300,1094,63.65
101300161,2016-09-13,561534562,1013,51.76
109400212,2016-09-13,619738273,1094,51.46
109400213,2016-09-13,648088570,1094,85.83
136100161,2016-09-13,739118188,1361,5.82
101300162,2016-09-13,776905552,1013,87.46
109400214,2016-09-13,776905552,1094,2.08
276900165,2016-09-13,876114994,2769,0.72
101300163,2016-09-14,108961755,1013,76.91
276900166,2016-09-14,119257029,2769,13.02
109400215,2016-09-14,135127654,1094,1.6
109400216,2016-09-14,144213961,1094,64.29
136100162,2016-09-14,147824776,1361,58.77
377700177,2016-09-14,193973451,3777,38.39
109400217,2016-09-14,256298595,1094,87.98
101300164,2016-09-14,290891982,1013,60.25
101300165,2016-09-14,290891982,1013,81.36
377700178,2016-09-14,310933237,3777,76.22
136100163,2016-09-14,343681644,1361,38.29
136100164,2016-09-14,378591838,1361,4.94
136100165,2016-09-14,443543140,1361,70.87
276900167,2016-09-14,447562366,2769,86.74
377700179,2016-09-14,447562366,3777,7.99
136100166,2016-09-14,447761341,1361,3.18
377700180,2016-09-14,505589588,3777,16.83
377700181,2016-09-14,505589588,3777,62.45
101300166,2016-09-14,515428953,1013,67.51
109400218,2016-09-14,561534562,1094,17.22
136100167,2016-09-14,619738273,1361,54.77
276900168,2016-09-14,619738273,2769,69.22
136100168,2016-09-14,648088570,1361,62.94
109400219,2016-09-14,661266929,1094,96.26
101300167,2016-09-14,687959335,1013,32.32
276900169,2016-09-14,687959335,2769,5.74
377700182,2016-09-14,721728168,3777,58.93
136100169,2016-09-15,023611278,1361,6.41
101300168,2016-09-15,031269436,1013,36.97
377700183,2016-09-15,031269436,3777,63.94
136100170,2016-09-15,051285649,1361,33.41
136100171,2016-09-15,060794278,1361,65.01
377700184,2016-09-15,060794278,3777,3.24
377700185,2016-09-15,060794278,3777,63.89
109400220,2016-09-15,101575856,1094,68.35
276900170,2016-09-15,101575856,2769,97.14
377700186,2016-09-15,108961755,3777,77.91
377700187,2016-09-15,108961755,3777,82.71
377700188,2016-09-15,108961755,3777,84.97
101300169,2016-09-15,118077058,1013,31.83
101300170,2016-09-15,118077058,1013,56.83
136100172,2016-09-15,144213961,1361,18.49
276900171,2016-09-15,343681644,2769,25.71
136100173,2016-09-15,376248582,1361,47.77
101300171,2016-09-15,430229878,1013,66.32
276900172,2016-09-15,443543140,2769,95.41
101300172,2016-09-15,447562366,1013,32.11
101300173,2016-09-15,473174932,1013,65.69
136100174,2016-09-15,475684549,1361,27.77
136100175,2016-09-15,492621787,1361,38.34
377700189,2016-09-15,505589588,3777,90.08
101300174,2016-09-15,505679300,1013,70.98
109400221,2016-09-15,505679300,1094,0.58
109400222,2016-09-15,515428953,1094,7.43
109400223,2016-09-15,578148567,1094,57.11
109400224,2016-09-15,578148567,1094,85.03
276900173,2016-09-15,648088570,2769,89.42
276900174,2016-09-15,661266929,2769,32.24
101300175,2016-09-15,684562268,1013,76.3
276900175,2016-09-15,721728168,2769,69.18
276900176,2016-09-15,739118188,2769,85.66
101300176,2016-09-15,776905552,1013,61.67
377700190,2016-09-15,817355585,3777,96.17
276900177,2016-09-16,017707993,2769,86.74
109400225,2016-09-16,031269436,1094,36.23
136100176,2016-09-16,051285649,1361,49.82
109400226,2016-09-16,060794278,1094,67.26
136100177,2016-09-16,060794278,1361,57.34
136100178,2016-09-16,101575856,1361,70.93
276900178,2016-09-16,118077058,2769,48.23
136100179,2016-09-16,128282194,1361,33.07
109400227,2016-09-16,144213961,1094,29.81
276900179,2016-09-16,193973451,2769,97.36
101300177,2016-09-16,213622911,1013,49.17
276900180,2016-09-16,213622911,2769,10.23
276900181,2016-09-16,213622911,2769,91.04
377700191,2016-09-16,216113644,3777,28.2
136100180,2016-09-16,256298595,1361,88.7
101300178,2016-09-16,265886734,1013,8.13
377700192,2016-09-16,276806076,3777,64.95
101300179,2016-09-16,310933237,1013,31.6
136100181,2016-09-16,330885271,1361,19.13
377700193,2016-09-16,330885271,3777,81.11
101300180,2016-09-16,360513913,1013,77.62
109400228,2016-09-16,360513913,1094,22.4
101300181,2016-09-16,391031719,1013,80.41
109400229,2016-09-16,430229878,1094,90.91
101300182,2016-09-16,447562366,1013,49.3
109400230,2016-09-16,447562366,1094,85.08
377700194,2016-09-16,447562366,3777,18.88
101300183,2016-09-16,491848431,1013,16.39
136100182,2016-09-16,491848431,1361,4.52
109400231,2016-09-16,505589588,1094,74.61
109400232,2016-09-16,505589588,1094,87.28
136100183,2016-09-16,505679300,1361,71.18
377700195,2016-09-16,505679300,3777,70.03
101300184,2016-09-16,547995183,1013,22.5
101300185,2016-09-16,561534562,1013,25.82
109400233,2016-09-16,578148567,1094,10.4
377700196,2016-09-16,578148567,3777,35.82
377700197,2016-09-16,648088570,3777,11.14
136100184,2016-09-16,817355585,1361,36.97
136100185,2016-09-16,830150428,1361,27.87
276900182,2016-09-17,017707993,2769,46.65
276900183,2016-09-17,023611278,2769,66.76
136100186,2016-09-17,031269436,1361,39.94
101300186,2016-09-17,101575856,1013,62.31
136100187,2016-09-17,107591739,1361,71.35
109400234,2016-09-17,110133488,1094,91.93
377700198,2016-09-17,118077058,3777,30.77
136100188,2016-09-17,128282194,1361,32.04
109400235,2016-09-17,212257394,1094,83.0
136100189,2016-09-17,213622911,1361,98.17
109400236,2016-09-17,299095250,1094,13.09
109400237,2016-09-17,310933237,1094,67.76
136100190,2016-09-17,310933237,1361,54.63
136100191,2016-09-17,343681644,1361,74.9
109400238,2016-09-17,376248582,1094,97.06
377700199,2016-09-17,376248582,3777,55.78
276900184,2016-09-17,430229878,2769,54.49
136100192,2016-09-17,447562366,1361,28.94
136100193,2016-09-17,473174932,1361,92.41
276900185,2016-09-17,475684549,2769,87.5
101300187,2016-09-17,491848431,1013,13.15
109400239,2016-09-17,505589588,1094,64.59
101300188,2016-09-17,505679300,1013,14.79
109400240,2016-09-17,547995183,1094,21.89
109400241,2016-09-17,547995183,1094,99.67
377700200,2016-09-17,547995183,3777,94.31
101300189,2016-09-17,613168328,1013,0.33
109400242,2016-09-17,613168328,1094,81.33
276900186,2016-09-17,619738273,2769,98.9
276900187,2016-09-17,642358315,2769,54.33
276900188,2016-09-17,661266929,2769,26.44
136100194,2016-09-17,721728168,1361,6.29
136100195,2016-09-17,729876458,1361,33.0
109400243,2016-09-17,776905552,1094,28.29
101300190,2016-09-17,813944979,1013,40.76
101300191,2016-09-17,813944979,1013,47.96
377700201,2016-09-17,813944979,3777,63.21
136100196,2016-09-17,817355585,1361,86.71
276900189,2016-09-17,817355585,2769,75.93
101300192,2016-09-18,017707993,1013,21.61
109400244,2016-09-18,017707993,1094,80.41
136100197,2016-09-18,101575856,1361,46.03
109400245,2016-09-18,108961755,1094,5.2
101300193,2016-09-18,128282194,1013,20.02
101300194,2016-09-18,135127654,1013,74.33
276900190,2016-09-18,193973451,2769,21.0
377700202,2016-09-18,213622911,3777,99.61
101300195,2016-09-18,290891982,1013,13.56
276900191,2016-09-18,310933237,2769,82.2
377700203,2016-09-18,310933237,3777,95.81
101300196,2016-09-18,330885271,1013,92.02
276900192,2016-09-18,378591838,2769,86.05
276900193,2016-09-18,447562366,2769,10.58
136100198,2016-09-18,447761341,1361,72.89
109400246,2016-09-18,448370910,1094,6.76
377700204,2016-09-18,473174932,3777,67.67
276900194,2016-09-18,492621787,2769,9.2
276900195,2016-09-18,505679300,2769,96.4
276900196,2016-09-18,515428953,2769,90.7
101300197,2016-09-18,547995183,1013,49.26
377700205,2016-09-18,613168328,3777,81.3
276900197,2016-09-18,619738273,2769,69.83
109400247,2016-09-18,635491325,1094,28.63
377700206,2016-09-18,642358315,3777,22.83
101300198,2016-09-18,687959335,1013,85.34
101300199,2016-09-18,729876458,1013,20.69
276900198,2016-09-18,729876458,2769,71.9
136100199,2016-09-18,752708151,1361,12.51
276900199,2016-09-18,796329812,2769,49.51
377700207,2016-09-18,796329812,3777,46.75
109400248,2016-09-18,817355585,1094,40.88
136100200,2016-09-18,817355585,1361,98.64
276900200,2016-09-18,830150428,2769,78.65
276900201,2016-09-18,830150428,2769,99.08
276900202,2016-09-18,885358189,2769,64.21
109400249,2016-09-19,023611278,1094,20.64
276900203,2016-09-19,031269436,2769,37.01
377700208,2016-09-19,031289643,3777,10.02
101300200,2016-09-19,051285649,1013,53.28
136100201,2016-09-19,051285649,1361,95.77
101300201,2016-09-19,060794278,1013,95.72
101300202,2016-09-19,108961755,1013,97.03
109400250,2016-09-19,110133488,1094,11.25
136100202,2016-09-19,128282194,1361,20.41
109400251,2016-09-19,135127654,1094,99.21
109400252,2016-09-19,185618838,1094,87.57
101300203,2016-09-19,193973451,1013,61.68
109400253,2016-09-19,193973451,1094,12.58
377700209,2016-09-19,216113644,3777,5.72
109400254,2016-09-19,256298595,1094,36.76
276900204,2016-09-19,256298595,2769,31.8
136100203,2016-09-19,265886734,1361,46.21
136100204,2016-09-19,299095250,1361,32.89
276900205,2016-09-19,299095250,2769,37.08
136100205,2016-09-19,330885271,1361,6.6
276900206,2016-09-19,448370910,2769,38.96
377700210,2016-09-19,491848431,3777,62.69
101300204,2016-09-19,505679300,1013,55.96
377700211,2016-09-19,642358315,3777,30.9
377700212,2016-09-19,648088570,3777,63.87
109400255,2016-09-19,721728168,1094,54.33
136100206,2016-09-19,813944979,1361,47.71
136100207,2016-09-19,885358189,1361,2.94
377700213,2016-09-20,031269436,3777,31.81
109400256,2016-09-20,097912811,1094,17.73
109400257,2016-09-20,097912811,1094,73.19
136100208,2016-09-20,107591739,1361,13.54
136100209,2016-09-20,108961755,1361,42.16
276900207,2016-09-20,110133488,2769,45.41
377700214,2016-09-20,118077058,3777,11.98
377700215,2016-09-20,118077058,3777,89.55
101300205,2016-09-20,119257029,1013,60.81
276900208,2016-09-20,147824776,2769,18.82
276900209,2016-09-20,185618838,2769,77.26
101300206,2016-09-20,218549862,1013,89.08
